(201,565)
(138,325)
(157,650)
(860,866)
(89,234)
(979,833)
(320,881)
(394,366)
(593,403)
(849,809)
(135,733)
(294,240)
(48,212)
(569,175)
(883,824)
(553,420)
(291,866)
(721,545)
(170,436)
(758,658)
(29,240)
(794,594)
(429,175)
(936,519)
(355,42)
(158,271)
(985,480)
(102,804)
(180,592)
(140,25)
(256,214)
(738,305)
(310,859)
(476,249)
(762,325)
(577,714)
(7,647)
(745,515)
(413,235)
(566,738)
(373,790)
(526,419)
(295,799)
(788,625)
(308,156)
(120,243)
(939,843)
(238,117)
(22,244)
(355,80)
(938,486)
(665,179)
(746,771)
(288,204)
(960,440)
(457,477)
(304,41)
(836,936)
(84,699)
(685,650)
(757,936)
(788,459)
(498,166)
(102,793)
(206,973)
(11,493)
(928,301)
(472,109)
(266,159)
(267,288)
(564,77)
(346,359)
(144,307)
(500,178)
(180,408)
(407,934)
(134,514)
(253,143)
(686,139)
(106,71)
(706,831)
(309,250)
(79,105)
(453,392)
(940,343)
(907,642)
(905,509)
(954,312)
(973,311)
(944,362)
(511,560)
(105,397)
(399,957)
(846,881)
(10,522)
(76,64)
(946,890)
(766,723)
(851,956)
(334,950)
(315,134)
(323,514)
(278,173)
(29,648)
(348,643)
(53,421)
(459,381)
(553,195)
(299,956)
(885,211)
(326,298)
(950,184)
(240,659)
(838,763)
(386,65)
(781,244)
(762,139)
(956,687)
(952,336)
(114,334)
(233,582)
(909,547)
(298,121)
(993,358)
(806,123)
(275,228)
(375,247)
(832,473)
(629,787)
(610,49)
(604,903)
(949,581)
(132,207)
(748,322)
(101,239)
(548,853)
(626,711)
(943,497)
(151,474)
(858,267)
(299,444)
(114,508)
(278,578)
(389,543)
(300,713)
(177,407)
(80,5)
(160,891)
(164,774)
(776,904)
(737,887)
(785,87)
(677,529)
(294,44)
(463,406)
(129,115)
(688,932)
(936,644)
(554,771)
(780,122)
(898,388)
(182,985)
(435,859)
(843,686)
(735,760)
(791,946)
(693,464)
(294,479)
(953,859)
(439,102)
(628,440)
(292,332)
(427,381)
(534,363)
(750,332)
(791,382)
(741,420)
(373,305)
(239,956)
(791,259)
(480,207)
(524,723)
(978,99)
(220,769)
(574,110)
(720,300)
(88,168)
(541,472)
(916,256)
(486,454)
(810,305)
(90,491)
(82,50)
(923,205)
(160,61)
(189,297)
(496,797)
(736,316)
(101,800)
(142,525)
(201,477)
(295,568)
(975,6)
(241,824)
(123,258)
(875,515)
(808,533)
(555,155)
(34,868)
(296,408)
(957,363)
(953,656)
(864,384)
(641,32)
(410,247)
(11,977)
(417,237)
(140,371)
(420,117)
(544,115)
(827,62)
(18,829)
(452,289)
(21,113)
(621,276)
(216,738)
(618,667)
(262,464)
(804,120)
(560,791)
(213,16)
(565,988)
(667,43)
(933,580)
(381,778)
(903,313)
(820,568)
(162,358)
(930,42)
(493,344)
(41,304)
(453,218)
(221,320)
(302,796)
(789,678)
(475,253)
(697,883)
(47,665)
(811,24)
(993,623)
(171,535)
(990,653)
(758,767)
(115,710)
(299,383)
(146,44)
(973,875)
(346,496)
(222,492)
(628,803)
(228,820)
(182,837)
(794,83)
(48,640)
(857,650)
(186,624)
(357,745)
(133,658)
(354,381)
(831,0)
(685,669)
(34,751)
(465,344)
(231,605)
(312,269)
(738,493)
(645,919)
(903,630)
(592,593)
(805,358)
(854,383)
(254,469)
(162,889)
(846,501)
(208,250)
(638,143)
(261,381)
(597,77)
(502,321)
(651,72)
(565,90)
(757,380)
(336,596)
(417,431)
(710,206)
(132,760)
(480,202)
(725,3)
(272,969)
(249,978)
(134,648)
(102,662)
(162,519)
(998,158)
(463,626)
(266,966)
(832,926)
(224,676)
(695,762)
(803,148)
(66,478)
(82,637)
(39,661)
(499,219)
(630,438)
(906,839)
(904,752)
(773,674)
(821,836)
(133,293)
(316,221)
(84,357)
(124,336)
(615,664)
(391,23)
(383,451)
(514,533)
(281,921)
(771,273)
(12,60)
(866,311)
(474,24)
(324,546)
(253,272)
(702,906)
(89,323)
(330,335)
(370,746)
(938,905)
(125,856)
(833,246)
(828,821)
(493,447)
(310,894)
(632,771)
(40,736)
(169,477)
(215,505)
(349,204)
(63,141)
(675,790)
(477,190)
(914,436)
(282,489)
(789,518)
(112,637)
(943,797)
(537,299)
(575,103)
(699,17)
(17,46)
(120,965)
(806,895)
(581,698)
(380,846)
(464,952)
(167,612)
(76,623)
(885,924)
(192,61)
(156,805)
(255,533)
(764,558)
(415,159)
(68,157)
(647,899)
(25,58)
(528,818)
(820,694)
(318,494)
(887,426)
(144,228)
(673,34)
(292,85)
(563,876)
(692,78)
(261,216)
(759,200)
(63,695)
(380,755)
(371,477)
(813,900)
(277,564)
(854,160)
(421,58)
(741,803)
(628,648)
(546,140)
(317,884)
(435,62)
(682,407)
(325,450)
(155,835)
(671,961)
(534,815)
(332,212)
(770,463)
(373,403)
(897,130)
(619,557)
(843,423)
(763,456)
(638,298)
(613,794)
(406,373)
(986,323)
(418,59)
(383,859)
(124,554)
(984,830)
(470,498)
(577,140)
(153,382)
(164,415)
(127,135)
(856,3)
(797,279)
(771,558)
(503,144)
(706,931)
(818,230)
(821,906)
(562,479)
(723,573)
(393,656)
(885,400)
(251,671)
(534,117)
(623,586)
(146,617)
(100,333)
(975,955)
(349,467)
(960,273)
(407,426)
(393,647)
(585,730)
(219,524)
(424,614)
(951,450)
(233,773)
(390,208)
(850,352)
(122,634)
(155,189)
(507,718)
(235,812)
(741,358)
(900,599)
(129,675)
(567,268)
(813,728)
(633,187)
(418,80)
(706,30)
(954,956)
(48,18)
(809,966)
(456,954)
(0,227)
(575,954)
(925,282)
(353,42)
(535,809)
(543,274)
(770,31)
(161,779)
(743,516)
(19,184)
(801,396)
(593,608)
(413,614)
(404,477)
(689,889)
(894,460)
(692,592)
(651,97)
(14,393)
(562,876)
(505,13)
(277,838)
(636,158)
(757,686)
(553,47)
(189,110)
(952,33)
(644,490)
(868,79)
(207,827)
(500,35)
(999,729)
(162,958)
(706,597)
(621,852)
(600,298)
(290,482)
(504,902)
(204,198)
(465,192)
(556,871)
(701,446)
(107,2)
(375,653)
(100,722)
(39,672)
(345,223)
(14,430)
(722,154)
(767,210)
(677,926)
(544,923)
(119,503)
(725,32)
(621,166)
(181,909)
(163,262)
(373,566)
(949,287)
(854,429)
(369,903)
(567,555)
(336,13)
(494,18)
(483,611)
(845,977)
(82,235)
(158,10)
(472,265)
(579,49)
(935,300)
(665,312)
(522,675)
(911,766)
(132,176)
(849,709)
(492,851)
(424,157)
(284,115)
(376,362)
(389,206)
(869,667)
(45,46)
(315,131)
(331,57)
(994,572)
(488,342)
(284,366)
(569,72)
(780,423)
(450,694)
(610,510)
(93,626)
(470,464)
(460,892)
(183,550)
(346,913)
(872,557)
(374,454)
(690,295)
(715,906)
(776,484)
(691,393)
(246,35)
(182,528)
(865,773)
(304,630)
(485,335)
(477,484)
(670,352)
(217,172)
(997,351)
(685,276)
(738,15)
(18,977)
(416,873)
(250,819)
(991,786)
(401,830)
(792,130)
(897,577)
(242,400)
(125,47)
(738,482)
(875,222)
(136,697)
(802,100)
(788,553)
(657,839)
(34,6)
(228,458)
(743,908)
(789,34)
(864,224)
(309,520)
(546,127)
(337,234)
(735,233)
(586,460)
(564,964)
(654,758)
(619,281)
(359,608)
(549,180)
(163,650)
(733,261)
(127,239)
(934,755)
(230,395)
(480,545)
(311,691)
(488,759)
(383,356)
(552,237)
(966,658)
(858,905)
(491,750)
(476,742)
(821,295)
(521,665)
(402,618)
(925,685)
(72,392)
(565,424)
(912,333)
(290,816)
(738,952)
(503,443)
(949,821)
(595,902)
(244,98)
(476,131)
(675,317)
(325,799)
(291,867)
(152,905)
(172,429)
(46,869)
(473,506)
(985,392)
(301,546)
(983,149)
(485,594)
(411,174)
(735,70)
(519,923)
(722,813)
(502,202)
(832,713)
(242,832)
(918,739)
(548,884)
(648,929)
(955,91)
(112,432)
(255,523)
(400,417)
(828,119)
(474,251)
(54,319)
(535,89)
(382,261)
(857,734)
(599,703)
(773,719)
(37,807)
(282,439)
(873,634)
(900,726)
(99,106)
(931,951)
(87,745)
(206,127)
(632,175)
(383,941)
(997,116)
(262,176)
(225,808)
(516,888)
(450,397)
(174,917)
(301,939)
(27,868)
(396,624)
(250,916)
(33,727)
(516,29)
(275,2)
(61,681)
(712,220)
(417,601)
(511,775)
(845,483)
(136,85)
(3,728)
(375,396)
(876,438)
(222,5)
(475,496)
(40,171)
(541,709)
(639,587)
(165,724)
(341,277)
(366,451)
(610,117)
(650,706)
(429,720)
(772,970)
(795,823)
(120,26)
(164,634)
(203,679)
(251,948)
(254,516)
(946,973)
(155,539)
(271,311)
(789,904)
(452,84)
(5,958)
(227,199)
(156,468)
(184,611)
(340,336)
(503,472)
(904,117)
(110,227)
(126,503)
(698,888)
(820,386)
(918,116)
(30,262)
(665,316)
(999,221)
(94,459)
(76,701)
(850,317)
(524,788)
(105,197)
(719,616)
(629,357)
(38,30)
(561,515)
(57,689)
(158,498)
(164,328)
(377,374)
(501,818)
(881,802)
(47,685)
(783,176)
(259,759)
(601,512)
(661,951)
(60,81)
(93,424)
(52,175)
(165,262)
(198,366)
(627,964)
(503,339)
(97,665)
(165,664)
(670,666)
(548,837)
(646,861)
(905,836)
(934,301)
(312,996)
(990,7)
(430,881)
(12,45)
(262,640)
(627,438)
(846,401)
(576,898)
(854,237)
(414,829)
(938,871)
(378,405)
(32,767)
(548,820)
(451,185)
(421,852)
(667,912)
(104,357)
(432,281)
(117,843)
(320,111)
(817,951)
(384,563)
(251,606)
(878,400)
(9,48)
(734,71)
(940,379)
(939,433)
(854,429)
(664,233)
(255,938)
(465,865)
(647,615)
(216,125)
(392,210)
(63,603)
(948,769)
(435,282)
(497,156)
(684,35)
(123,605)
(38,257)
(855,222)
(157,244)
(181,366)
(549,60)
(675,717)
(464,294)
(954,775)
(113,593)
(102,927)
(277,912)
(517,365)
(531,160)
(241,105)
(592,549)
(291,506)
(801,17)
(360,427)
(40,669)
(63,947)
(552,508)
(906,227)
(100,169)
(781,816)
(400,894)
(321,125)
(2,129)
(883,388)
(878,158)
(865,878)
(265,559)
(969,609)
(634,402)
(197,814)
(714,658)
(162,369)
(935,780)
(356,524)
(961,844)
(706,739)
(609,612)
(838,209)
(221,513)
(128,736)
(650,224)
(28,130)
(779,787)
(399,400)
(431,752)
(215,579)
(605,270)
(314,235)
(481,760)
(79,678)
(651,597)
(5,57)
(663,287)
(897,906)
(823,672)
(376,761)
(72,213)
(759,968)
(227,17)
(854,563)
(400,700)
(813,34)
(22,756)
(225,879)
(354,669)
(813,821)
(971,728)
(129,953)
(480,989)
(241,741)
(399,9)
(459,279)
(278,539)
(508,651)
(791,449)
(405,554)
(124,604)
(117,32)
(116,983)
(178,14)
(585,933)
(70,585)
(164,713)
(489,22)
(545,499)
(584,37)
(340,651)
(634,990)
(31,276)
(787,887)
(50,660)
(703,581)
(575,857)
(482,420)
(505,511)
(372,787)
(279,397)
(435,274)
(486,324)
(853,871)
(50,576)
(172,722)
(48,633)
(991,180)
(595,828)
(636,508)
(504,212)
(601,695)
(935,219)
(577,811)
(877,752)
(351,861)
(581,703)
(663,287)
(466,712)
(130,278)
(291,812)
(220,944)
(6,17)
(43,229)
(498,457)
(421,663)
(967,220)
(673,877)
(130,43)
(839,959)
(979,79)
(458,6)
(738,670)
(363,278)
(684,829)
(374,507)
(476,189)
(622,902)
(947,760)
(396,763)
(565,209)
(163,325)
(326,371)
(778,468)
(488,985)
(861,774)
(412,432)
(907,285)
(720,18)
(431,388)
(289,847)
(559,213)
(426,629)
(348,650)
(511,396)
(454,616)
(241,840)
(571,698)
(253,331)
(788,536)
(240,674)
(587,204)
(742,160)
(959,460)
(378,305)
(979,160)
(475,576)
(188,555)
(748,148)
(818,998)
(147,195)
(800,998)
(738,93)
(85,929)
(727,235)
(992,789)
(255,33)
(890,246)
(714,592)
(414,27)
(618,600)
(531,685)
(213,428)
(615,604)
(521,86)
(60,267)
(423,427)
(257,908)
(827,650)
(772,489)
(746,887)
(374,71)
(371,709)
(684,999)
(711,323)
(680,174)
(518,388)
(218,254)
(668,240)
(22,32)
(913,258)
(429,376)
(133,566)
(836,450)
(477,275)
(908,959)
(20,395)
(760,82)
(101,214)
(10,8)
(181,590)
(120,39)
(358,249)
(984,714)
(702,547)
(734,86)
(469,163)
(47,744)
(641,991)
(819,946)
(213,29)
(665,135)
(911,83)
(786,970)
(42,516)
(648,496)
(356,763)
(159,354)
(537,650)
(777,335)
(677,561)
(42,562)
(476,442)
(660,563)
(337,378)
(750,325)
(459,362)
(556,203)
(48,513)
(49,797)
(790,937)
(807,868)
(944,231)
(527,316)
(240,649)
(786,602)
(276,306)
(893,495)
(860,450)
(355,645)
(570,81)
(401,385)
(152,745)
(587,428)
(504,707)
(990,706)
(556,716)
(791,418)
(751,706)
(222,9)
(603,560)
(947,148)
(528,145)
(942,556)
(297,324)
(81,393)
(445,404)
(779,951)
(271,476)
(495,991)
(193,501)
(488,342)
(612,604)
(579,256)
(650,234)
(33,275)
(342,65)
(807,210)
(563,3)
(607,562)
(99,862)
(269,982)
(32,955)
(518,759)
(82,187)
(896,441)
(803,465)
(517,976)
(668,572)
(850,169)
(760,469)
(294,499)
(150,455)
(47,4)
(720,585)
(984,502)
(1,638)
(99,810)
(517,817)
(696,217)
(304,455)
(479,815)
(592,92)
(506,588)
(667,617)
(998,340)
(88,348)
(366,265)
(50,919)
(49,238)
(1000,758)
(953,721)
(796,806)
(548,770)
(678,704)
(556,292)
(994,707)
(777,153)
(179,285)
(826,719)
(545,303)
(761,693)
(528,255)
(738,689)
(825,955)
(428,158)
(699,800)
(633,518)
(417,274)
(868,28)
(3,426)
(509,662)
(196,326)
(826,429)
(475,171)
(917,273)
(168,338)
(500,393)
(683,432)
(372,890)
(845,859)
(84,430)
(804,228)
(796,964)
(561,118)
(528,160)
(592,935)
(355,123)
(473,746)
(731,129)
(109,118)
(543,884)
(141,630)
(890,673)
(369,510)
(698,413)
(359,311)
(971,312)
(324,757)
(373,102)
(519,673)
(215,257)
(87,280)
(163,66)
(568,119)
(633,323)
(363,567)
(67,894)
(118,633)
(409,741)
(876,414)
(676,875)
(980,655)
(391,140)
(141,915)
(656,791)
(167,383)
(438,74)
(1,646)
(677,341)
(802,811)
(226,984)
(828,600)
(847,993)
(447,308)
(62,851)
(343,798)
(209,886)
(751,749)
(325,319)
(423,759)
(865,85)
(713,199)
(798,83)
(543,119)
(842,940)
(622,802)
(965,112)
(567,854)
(271,477)
(76,919)
(481,610)
(693,456)
(934,792)
(120,115)
(262,861)
(557,514)
(330,370)
(122,342)
(46,871)
(664,226)
(320,51)
(700,750)
(887,354)
(13,865)
(932,986)
(335,762)
(617,530)
(891,558)
(584,525)
(40,131)
(327,985)
(420,526)
(304,531)
(549,68)
(94,894)
(548,136)
(137,24)
(419,792)
(848,330)
(535,987)
(800,108)
(369,552)
(804,365)
(446,444)
(270,705)
(176,588)
(509,158)
(302,444)
(364,124)
(55,428)
(196,136)
(102,249)
(600,191)
(97,26)
(131,767)
(150,367)
(542,705)
(511,538)
(748,974)
(659,346)
(430,284)
(203,289)
(555,305)
(801,956)
(286,366)
(167,325)
(553,493)
(384,210)
(126,388)
(555,577)
(299,739)
(815,877)
(466,618)
(91,791)
(639,749)
(759,695)
(828,943)
(711,650)
(689,665)
(369,352)
(446,488)
(825,956)
(157,130)
(152,625)
(832,60)
(590,396)
(208,73)
(57,924)
(980,579)
(724,396)
(338,750)
(129,361)
(363,729)
(460,773)
(974,667)
(441,283)
(461,988)
(304,167)
(605,57)
(96,885)
(381,873)
(42,760)
(790,662)
(875,324)
(231,332)
(82,265)
(91,517)
(642,146)
(592,690)
(72,75)
(347,786)
(904,870)
(38,412)
(298,884)
(459,182)
(972,931)
(519,118)
(359,87)
(158,534)
(161,59)
(787,197)
(806,849)
(222,604)
(143,466)
(633,665)
(390,711)
(166,230)
(688,70)
(233,41)
(441,458)
(27,214)
(725,448)
(349,482)
(459,618)
(492,752)
(664,293)
(105,157)
(702,96)
(351,114)
(840,738)
(102,606)
(886,57)
(777,849)
(13,582)
(446,68)
(688,774)
(322,902)
(808,648)
(676,220)
(236,183)
(832,487)
(808,831)
(530,836)
(344,241)
(930,21)
(827,176)
(746,363)
(643,102)
(927,120)
(220,827)
(128,953)
(968,205)
(116,775)
(744,68)
(991,681)
(215,448)
(286,408)
(896,76)
(672,552)
(489,976)
(345,635)
(438,384)
(572,786)
(342,25)
(39,731)
(475,558)
(10,409)
(242,89)
(33,117)
(170,405)
(622,260)
(88,485)
(699,826)
(304,261)
(471,638)
(567,756)
(652,947)
(271,669)
(731,423)
(343,69)
(330,140)
(135,228)
(723,93)
(3,296)
(273,417)
(446,268)
(145,236)
(695,348)
(399,914)
(772,721)
(281,151)
(254,363)
(827,266)
(131,50)
(300,7)
(534,710)
(639,773)
(321,308)
(90,642)
(219,0)
(910,486)
(821,685)
(248,635)
(271,903)
(957,821)
(145,519)
(598,226)
(551,810)
(452,49)
(779,473)
(436,76)
(578,376)
(316,869)
(736,202)
(604,230)
(511,686)
(268,956)
(223,47)
(947,62)
(989,270)
(871,487)
(347,730)
(834,130)
(661,344)
(36,935)
(225,406)
(949,921)
(967,39)
(3,185)
(699,252)
(630,499)
(944,148)
(62,410)
(644,909)
(252,968)
(8,852)
(105,894)
(597,758)
(360,964)
(187,814)
(981,124)
(297,707)
(185,203)
(196,899)
(840,601)
(908,987)
(14,849)
(24,806)
(665,657)
(876,816)
(344,71)
(110,406)
(567,332)
(924,950)
(266,364)
(467,815)
(714,830)
(431,364)
(942,519)
(296,442)
(940,27)
(614,360)
(77,6)
(169,988)
(285,732)
(251,296)
(728,179)
(616,256)
(805,143)
(310,683)
(161,246)
(74,962)
(862,438)
(360,539)
(997,248)
(660,238)
(923,842)
(467,999)
(273,750)
(375,762)
(1000,111)
(968,294)
(360,453)
(964,702)
(36,608)
(437,361)
(248,88)
(884,417)
(980,821)
(410,131)
(442,33)
(56,959)
(717,853)
(10,152)
(797,285)
(990,6)
(969,427)
(623,731)
(928,989)
(271,335)
(707,656)
(443,758)
(414,157)
(798,67)
(88,593)
(994,343)
(318,245)
(552,32)
(29,92)
(602,798)
(93,537)
(435,598)
(296,543)
(985,989)
(840,164)
(402,714)
(227,109)
(73,331)
(378,69)
(804,507)
(361,523)
(724,971)
(909,388)
(317,629)
(916,228)
(296,280)
(598,720)
(730,234)
(834,979)
(246,292)
(84,371)
(612,71)
(845,324)
(811,479)
(787,602)
(674,663)
(951,31)
(262,626)
(94,413)
(961,100)
(889,261)
(608,120)
(403,54)
(130,162)
(703,928)
(845,237)
(100,50)
(730,345)
(402,226)
(188,103)
(339,425)
(860,0)
(44,626)
(149,858)
(993,492)
(739,763)
(430,755)
(954,900)
(609,220)
(323,63)
(619,699)
(605,61)
(191,815)
(514,911)
(450,102)
(157,114)
(267,501)
(18,289)
(815,883)
(944,957)
(418,189)
(759,915)
(104,217)
(867,612)
(744,335)
(895,5)
(309,601)
(903,532)
(525,943)
(776,167)
(865,465)
(322,835)
(465,779)
(814,568)
(288,735)
(547,568)
(242,538)
(520,171)
(776,829)
(217,712)
(963,760)
(50,767)
(735,711)
(778,647)
(182,717)
(226,772)
(50,433)
(468,515)
(256,7)
(205,61)
(279,175)
(544,875)
(366,438)
(910,207)
(740,670)
(118,704)
(388,652)
(218,92)
(864,533)
(374,412)
(584,168)
(690,622)
(106,807)
(103,60)
(909,90)
(527,114)
(75,93)
(951,245)
(395,898)
(919,46)
(564,960)
(847,732)
(443,960)
(65,242)
(721,807)
(779,139)
(798,556)
(66,136)
(129,729)
(82,553)
(167,617)
(235,807)
(735,455)
(818,767)
(814,565)
(588,980)
(851,334)
(140,959)
(585,164)
(396,1000)
(56,707)
(354,561)
(915,572)
(555,254)
(685,142)
(898,750)
(983,733)
(817,648)
(202,790)
(967,720)
(384,439)
(354,888)
(98,383)
(644,7)
(776,778)
(677,442)
(56,203)
(927,414)
(855,207)
(254,281)
(756,184)
(778,617)
(361,849)
(814,474)
(427,295)
(82,456)
(421,257)
(571,949)
(848,816)
(388,646)
(757,888)
(781,708)
(844,72)
(158,304)
(784,105)
(883,76)
(522,473)
(765,763)
(692,164)
(886,226)
(391,187)
(25,157)
(467,263)
(89,922)
(178,840)
(382,707)
(744,778)
(645,752)
(845,481)
(864,932)
(20,742)
(459,843)
(715,565)
(805,749)
(907,579)
(279,430)
(799,760)
(743,917)
(671,831)
(892,647)
(797,455)
(622,935)
(525,805)
(995,956)
(120,178)
(182,481)
(632,691)
(523,882)
(324,364)
(127,291)
(403,706)
(101,601)
(159,283)
(933,843)
(873,701)
(241,190)
(612,649)
(551,759)
(249,136)
(685,402)
(83,22)
(554,500)
(316,115)
(307,261)
(669,718)
(121,747)
(286,121)
(386,706)
(464,924)
(456,187)
(635,669)
(700,854)
(459,297)
(527,71)
(582,676)
(481,948)
(967,113)
(94,26)
(475,424)
(179,830)
(651,890)
(570,472)
(981,587)
(817,81)
(83,743)
(961,817)
(984,367)
(547,183)
(928,29)
(364,163)
(32,445)
(620,319)
(201,342)
(915,450)
(589,669)
(249,822)
(754,202)
(895,697)
(70,402)
(699,833)
(565,328)
(268,74)
(234,868)
(899,84)
(539,641)
(186,973)
(797,693)
(797,412)
(91,599)
(465,831)
(960,517)
(297,303)
(942,721)
(801,439)
(917,732)
(752,874)
(895,657)
(875,669)
(67,701)
(226,782)
(906,15)
(46,643)
(756,330)
(646,688)
(476,57)
(275,955)
(862,730)
(538,868)
(275,724)
(199,226)
(713,715)
(672,869)
(353,583)
(160,912)
(777,760)
(639,112)
(779,448)
(409,934)
(868,989)
(323,914)
(612,777)
(807,711)
(712,586)
(354,573)
(289,292)
(709,327)
(868,652)
(905,251)
(589,108)
(624,25)
(616,240)
(895,900)
(901,623)
(303,635)
(392,954)
(264,334)
(731,379)
(852,812)
(103,893)
(78,445)
(461,915)
(122,719)
(827,153)
(821,691)
(768,663)
(731,658)
(762,90)
(873,512)
(526,518)
(807,759)
(30,966)
(162,995)
(967,838)
(425,121)
(230,963)
(219,190)
(999,122)
(761,857)
(529,529)
(465,425)
(603,156)
(757,707)
(226,938)
(277,722)
(830,917)
(210,643)
(390,169)
(229,379)
(289,853)
(437,367)
(349,153)
(872,368)
(928,544)
(242,888)
(446,660)
(258,630)
(727,432)
(893,875)
(254,393)
(760,123)
(60,56)
(583,932)
(416,586)
(859,410)
(540,515)
(239,349)
(843,992)
(351,189)
(972,369)
(762,498)
(805,117)
(571,344)
(155,106)
(968,774)
(101,972)
(725,887)
(342,577)
(774,766)
(466,942)
(867,843)
(819,766)
(575,6)
(179,722)
(640,562)
(735,760)
(575,833)
(697,994)
(336,228)
(236,570)
(469,989)
(156,936)
(241,584)
(765,532)
(842,143)
(361,400)
(907,107)
(795,6)
(474,375)
(616,502)
(176,320)
(276,758)
(336,970)
(143,58)
(377,558)
(956,97)
(664,607)
(915,832)
(251,113)
(273,21)
(900,895)
(133,200)
(558,143)
(756,45)
(858,920)
(824,174)
(421,666)
(934,291)
(825,917)
(660,864)
(859,650)
(529,464)
(981,800)
(46,942)
(664,563)
(390,250)
(697,519)
(307,511)
(934,855)
(366,553)
(326,850)
(607,399)
(966,961)
(135,912)
(57,483)
(772,624)
(968,549)
(626,914)
(492,938)
(253,744)
(276,232)
(350,600)
(322,393)
(571,872)
(143,549)
(376,197)
(494,124)
(483,254)
(426,979)
(392,81)
(562,211)
(584,740)
(739,976)
(85,978)
(320,516)
(58,835)
(275,764)
(910,56)
(634,845)
(120,692)
(54,451)
(279,968)
(813,415)
(996,836)
(979,953)
(275,121)
(557,331)
(970,877)
(886,229)
(952,199)
(547,556)
(86,835)
(265,724)
(183,953)
(969,836)
(937,814)
(257,446)
(992,531)
(972,778)
(762,862)
(94,151)
(265,952)
(696,149)
(830,526)
(669,521)
(172,981)
(600,803)
(497,470)
(624,451)
(630,451)
(23,269)
(288,816)
(896,508)
(647,294)
(278,979)
(593,726)
(501,737)
(136,766)
(647,497)
(287,880)
(34,708)
(454,21)
(429,954)
(59,400)
(872,910)
(668,417)
(967,840)
(76,74)
(781,261)
(556,464)
(953,199)
(353,562)
(174,284)
(352,846)
(976,959)
(544,904)
(769,531)
(14,411)
(459,658)
(864,225)
(130,86)
(49,510)
(939,815)
(14,953)
(730,882)
(662,808)
(95,881)
(339,377)
(74,208)
(998,445)
(200,326)
(220,627)
(846,425)
(868,784)
(438,878)
(494,230)
(347,191)
(658,792)
(312,885)
(442,359)
(360,24)
(708,900)
(398,937)
(247,498)
(559,155)
(652,265)
(141,464)
(907,325)
(346,967)
(250,648)
(823,548)
(703,459)
(790,153)
(273,330)
(586,411)
(567,436)
(723,544)
(522,894)
(629,488)
(272,851)
(446,763)
(723,412)
(355,531)
(959,626)
(87,452)
(107,259)
(268,669)
(382,99)
(673,849)
(72,34)
(339,66)
(890,307)
(157,442)
(842,168)
(138,426)
(811,421)
(136,854)
(562,599)
(577,852)
(885,111)
(997,488)
(569,736)
(442,957)
(336,68)
(828,325)
(26,3)
(518,700)
(985,573)
(219,857)
(883,586)
(477,279)
(810,749)
(406,689)
(346,867)
(77,155)
(597,458)
(260,162)
(38,799)
(186,808)
(693,247)
(740,505)
(722,107)
(847,138)
(678,253)
(976,169)
(682,460)
(706,205)
(287,698)
(614,709)
(976,926)
(98,454)
(945,764)
(600,18)
(627,595)
(973,539)
(307,545)
(626,757)
(150,76)
(53,911)
(435,852)
(845,359)
(252,217)
(592,49)
(316,726)
(751,680)
(360,298)
(375,359)
(659,274)
(876,372)
(534,373)
(808,413)
(823,573)
(570,625)
(401,146)
(424,589)
(322,35)
(24,105)
(825,852)
(127,633)
(348,492)
(453,842)
(941,43)
(352,666)
(413,979)
(572,192)
(227,332)
(188,442)
(653,865)
(153,266)
(533,370)
(809,374)
(526,198)
(247,437)
(668,737)
(597,382)
(85,818)
(895,997)
(142,866)
(394,606)
(224,516)
(928,864)
(15,394)
(124,169)
(293,480)
(171,211)
(39,527)
(106,981)
(922,471)
(264,583)
(154,890)
(533,357)
(363,375)
(154,702)
(984,363)
(304,510)
(965,735)
(322,145)
(454,987)
(841,824)
(123,456)
(427,67)
(451,42)
(726,382)
(132,646)
(42,22)
(862,725)
(209,9)
(834,104)
(508,210)
(706,347)
(243,528)
(533,873)
(475,225)
(805,217)
(127,61)
(889,89)
(698,145)
(20,572)
(851,869)
(163,687)
(401,677)
(227,88)
(865,950)
(869,979)
(424,632)
(544,991)
(489,466)
(443,149)
(737,120)
(562,449)
(23,953)
(229,623)
(790,575)
(271,737)
(521,786)
(240,671)
(720,733)
(859,649)
(94,825)
(214,191)
(285,898)
(977,291)
(414,655)
(273,987)
(884,739)
(825,189)
(982,143)
(434,998)
(297,345)
(934,697)
(666,611)
(257,898)
(249,67)
(849,425)
(565,286)
(299,684)
(230,866)
(139,564)
(721,117)
(268,868)
(788,643)
(332,599)
(807,737)
(379,292)
(831,372)
(262,628)
(651,6)
(855,165)
(119,652)
(914,186)
(918,775)
(697,413)
(601,159)
(314,742)
(204,815)
(789,668)
(493,243)
(651,855)
(189,44)
(700,331)
(493,337)
(914,969)
(622,748)
(716,755)
(15,439)
(298,684)
(137,200)
(927,884)
(192,771)
(271,320)
(46,830)
(962,167)
(720,499)
(499,689)
(209,121)
(764,349)
(205,238)
(590,32)
(754,867)
(388,305)
(867,453)
(264,621)
(806,644)
(246,705)
(877,847)
(778,311)
(369,629)
(448,273)
(466,163)
(129,920)
(922,731)
(796,215)
(285,185)
(234,544)
(747,964)
(510,271)
(197,733)
(754,274)
(748,848)
(194,752)
(488,241)
(188,402)
(135,625)
(541,23)
(28,930)
(952,159)
(675,534)
(274,90)
(947,436)
(829,615)
(767,680)
(166,156)
